origin_airport,destination_airport,num_flights,o_lat,o_long,d_lat,d_long
IAD,DEN,3667,38.94453,-77.45581,39.85841,-104.667
RSW,DEN,309,26.536170000000002,-81.75516999999999,39.85841,-104.667
AUS,DEN,3058,30.19453,-97.66986999999999,39.85841,-104.667
MCI,DEN,3399,39.29761,-94.71391,39.85841,-104.667
CMH,DEN,1219,39.99799,-82.89188,39.85841,-104.667
SAT,DEN,1771,29.533690000000004,-98.46978,39.85841,-104.667
MKE,DEN,2261,42.94722,-87.89658,39.85841,-104.667
BNA,DEN,2570,36.12448,-86.67818,39.85841,-104.667
PIT,DEN,1330,40.49147,-80.23286999999999,39.85841,-104.667
CHS,DEN,96,32.89865,-80.04051,39.85841,-104.667
MEM,DEN,525,35.04242,-89.97667,39.85841,-104.667
GEG,DEN,1456,47.619859999999996,-117.53383999999998,39.85841,-104.667
CLE,DEN,1355,41.41089,-81.8494,39.85841,-104.667
BHM,DEN,418,33.562940000000005,-86.75355,39.85841,-104.667
RNO,DEN,1579,39.49858,-119.76806,39.85841,-104.667
TUS,DEN,2085,32.11608,-110.94103,39.85841,-104.667
ONT,DEN,1425,34.056,-117.60118999999999,39.85841,-104.667
MSN,DEN,859,43.13986,-89.33751,39.85841,-104.667
ORF,DEN,34,36.89461,-76.20121999999999,39.85841,-104.667
LGB,DEN,100,33.81772,-118.15161,39.85841,-104.667
SDF,DEN,387,38.17439,-85.736,39.85841,-104.667
PVD,DEN,125,41.724,-71.42822,39.85841,-104.667
CVG,DEN,1195,39.04614,-84.66216999999999,39.85841,-104.667
GSO,DEN,73,36.09775,-79.9373,39.85841,-104.667
OMA,DEN,2624,41.30252,-95.89416999999999,39.85841,-104.667
BOI,DEN,2132,43.564440000000005,-116.22278,39.85841,-104.667
TUL,DEN,1623,36.198370000000004,-95.88824,39.85841,-104.667
PSP,DEN,1030,33.82922,-116.50625,39.85841,-104.667
ABQ,DEN,1954,35.04022,-106.60918999999998,39.85841,-104.667
PNS,DEN,21,30.473309999999998,-87.18744000000001,39.85841,-104.667
BDL,DEN,763,41.93887,-72.68323000000001,39.85841,-104.667
GRR,DEN,784,42.88082,-85.52277,39.85841,-104.667
ICT,DEN,990,37.64996,-97.43305,39.85841,-104.667
COS,DEN,2307,38.80581,-104.70025,39.85841,-104.667
ASE,DEN,2238,39.22316,-106.86885,39.85841,-104.667
SBA,DEN,730,34.42621,-119.84037,39.85841,-104.667
LIT,DEN,542,34.7294,-92.22425,39.85841,-104.667
OKC,DEN,2106,35.39309,-97.60073,39.85841,-104.667
SHV,DEN,325,32.44663,-93.8256,39.85841,-104.667
CID,DEN,849,41.88459,-91.71087,39.85841,-104.667
ALB,DEN,239,42.74812,-73.80298,39.85841,-104.667
TYS,DEN,124,35.812490000000004,-83.99286,39.85841,-104.667
FAT,DEN,1298,36.77619,-119.71813999999999,39.85841,-104.667
LBB,DEN,90,33.66364,-101.82278000000001,39.85841,-104.667
MAF,DEN,616,31.942529999999998,-102.20191,39.85841,-104.667
XNA,DEN,517,36.28187,-94.30681,39.85841,-104.667
FAR,DEN,650,46.91935,-96.81499000000001,39.85841,-104.667
DAY,DEN,215,39.90238,-84.21938,39.85841,-104.667
MFR,DEN,633,42.37423,-122.8735,39.85841,-104.667
DSM,DEN,1487,41.534929999999996,-93.66068,39.85841,-104.667
RAP,DEN,762,44.045320000000004,-103.05736999999999,39.85841,-104.667
FSD,DEN,1156,43.58135,-96.7417,39.85841,-104.667
IDA,DEN,975,43.514559999999996,-112.07016999999999,39.85841,-104.667
BIL,DEN,1407,45.80766,-108.54286,39.85841,-104.667
ELP,DEN,719,31.80667,-106.37781000000001,39.85841,-104.667
AMA,DEN,34,35.21937,-101.70593000000001,39.85841,-104.667
RDM,DEN,573,44.25407,-121.14996000000001,39.85841,-104.667
SGF,DEN,530,37.24433,-93.38686,39.85841,-104.667
SGU,DEN,681,37.090579999999996,-113.59306000000001,39.85841,-104.667
SBP,DEN,208,35.23706,-120.64238999999999,39.85841,-104.667
PSC,DEN,718,46.26468,-119.11903000000001,39.85841,-104.667
BIS,DEN,622,46.77411,-100.74672,39.85841,-104.667
EUG,DEN,697,44.123259999999995,-123.21869,39.85841,-104.667
BZN,DEN,1260,45.7769,-111.15301000000001,39.85841,-104.667
MSO,DEN,592,46.916309999999996,-114.09056000000001,39.85841,-104.667
TWF,DEN,20,42.4818,-114.48773999999999,39.85841,-104.667
FCA,DEN,857,48.3114,-114.25506999999999,39.85841,-104.667
GJT,DEN,799,39.122409999999995,-108.52673,39.85841,-104.667
MLI,DEN,222,41.44853,-90.50754,39.85841,-104.667
MOT,DEN,513,48.25938,-101.28033,39.85841,-104.667
LNK,DEN,702,40.850970000000004,-96.75925,39.85841,-104.667
JAC,DEN,652,43.60732,-110.73773999999999,39.85841,-104.667
HLN,DEN,365,46.60682,-111.98275,39.85841,-104.667
GTF,DEN,220,47.482,-111.37069,39.85841,-104.667
COD,DEN,11,44.52019,-109.0238,39.85841,-104.667
BFL,DEN,676,35.4336,-119.05677,39.85841,-104.667
SUN,DEN,171,43.50484,-114.29659,39.85841,-104.667
GCC,DEN,828,44.3489,-105.53936000000002,39.85841,-104.667
CPR,DEN,92,42.908359999999995,-106.46446999999999,39.85841,-104.667
ISN,DEN,468,48.17794,-103.64235,39.85841,-104.667
DRO,DEN,681,37.15152,-107.75376999999999,39.85841,-104.667
RKS,DEN,672,41.59422,-109.06518999999999,39.85841,-104.667
HYS,DEN,625,38.84494,-99.27403000000001,39.85841,-104.667
JMS,DEN,364,46.92972,-98.6782,39.85841,-104.667
LAR,DEN,623,41.31205,-105.67499,39.85841,-104.667
EGE,DEN,43,39.64257,-106.9177,39.85841,-104.667
COU,DEN,151,38.818090000000005,-92.21963000000001,39.85841,-104.667
DVL,DEN,262,48.11425,-98.90878000000001,39.85841,-104.667
HDN,DEN,297,40.48118,-107.21766000000001,39.85841,-104.667
OTH,DEN,34,43.41714,-124.24603,39.85841,-104.667
MTJ,DEN,186,38.50887,-107.89383000000001,39.85841,-104.667
PUB,DEN,51,38.28909,-104.49656999999999,39.85841,-104.667
SFO,ORD,7285,37.619,-122.37483999999999,41.9796,-87.90446
LAX,ORD,8644,33.94254,-118.40807,41.9796,-87.90446
JFK,ORD,1382,40.63975,-73.77893,41.9796,-87.90446
LAS,ORD,4825,36.08036,-115.15233,41.9796,-87.90446
LGA,ORD,10306,40.77724,-73.87261,41.9796,-87.90446
SEA,ORD,5034,47.44898,-122.30931000000001,41.9796,-87.90446
HNL,ORD,365,21.31869,-157.92241,41.9796,-87.90446
OGG,ORD,60,20.89865,-156.43046,41.9796,-87.90446
ATL,ORD,7183,33.640440000000005,-84.42694,41.9796,-87.90446
MCO,ORD,4825,28.428890000000003,-81.31603,41.9796,-87.90446
DEN,ORD,6576,39.85841,-104.667,41.9796,-87.90446
BOS,ORD,6750,42.36435,-71.00518000000001,41.9796,-87.90446
DCA,ORD,6850,38.85208,-77.03772,41.9796,-87.90446
FLL,ORD,3256,26.07258,-80.15275,41.9796,-87.90446
SAN,ORD,3223,32.73356,-117.18966,41.9796,-87.90446
PHX,ORD,5360,33.43417,-112.00806000000001,41.9796,-87.90446
MSP,ORD,7602,44.88055,-93.21692,41.9796,-87.90446
SLC,ORD,3517,40.78839,-111.97776999999999,41.9796,-87.90446
DFW,ORD,7435,32.89595,-97.0372,41.9796,-87.90446
EWR,ORD,4969,40.6925,-74.16866,41.9796,-87.90446
TPA,ORD,2721,27.97547,-82.53325,41.9796,-87.90446
PHL,ORD,4842,39.87195,-75.24114,41.9796,-87.90446
ANC,ORD,621,61.174319999999994,-149.99618999999998,41.9796,-87.90446
BWI,ORD,2118,39.1754,-76.6682,41.9796,-87.90446
MIA,ORD,4779,25.79325,-80.29056,41.9796,-87.90446
PDX,ORD,2517,45.58872,-122.5975,41.9796,-87.90446
OAK,ORD,196,37.72129,-122.22072,41.9796,-87.90446
DTW,ORD,5739,42.21206,-83.34884,41.9796,-87.90446
CLT,ORD,4230,35.214009999999995,-80.94313000000001,41.9796,-87.90446
JAX,ORD,271,30.494059999999998,-81.68786,41.9796,-87.90446
MSY,ORD,1891,29.99339,-90.25803,41.9796,-87.90446
IAH,ORD,5290,29.98047,-95.33972,41.9796,-87.90446
SJC,ORD,1227,37.36186,-121.92901,41.9796,-87.90446
RDU,ORD,1690,35.87764,-78.78747,41.9796,-87.90446
SNA,ORD,2352,33.67566,-117.86822,41.9796,-87.90446
SMF,ORD,1014,38.69542,-121.59076999999999,41.9796,-87.90446
PBI,ORD,677,26.683159999999997,-80.09559,41.9796,-87.90446
STL,ORD,2550,38.747690000000006,-90.35999,41.9796,-87.90446
IND,ORD,1390,39.71733,-86.29438,41.9796,-87.90446
RIC,ORD,1390,37.50517,-77.31967,41.9796,-87.90446
SJU,ORD,776,18.439420000000002,-66.00183,41.9796,-87.90446
IAD,ORD,1847,38.94453,-77.45581,41.9796,-87.90446
RSW,ORD,2338,26.536170000000002,-81.75516999999999,41.9796,-87.90446
AUS,ORD,2503,30.19453,-97.66986999999999,41.9796,-87.90446
MCI,ORD,2425,39.29761,-94.71391,41.9796,-87.90446
CMH,ORD,1079,39.99799,-82.89188,41.9796,-87.90446
SAT,ORD,1275,29.533690000000004,-98.46978,41.9796,-87.90446
MKE,ORD,3741,42.94722,-87.89658,41.9796,-87.90446
GSP,ORD,773,34.89567,-82.21885999999999,41.9796,-87.90446
BNA,ORD,2726,36.12448,-86.67818,41.9796,-87.90446
PIT,ORD,2359,40.49147,-80.23286999999999,41.9796,-87.90446
SAV,ORD,731,32.12758,-81.20214,41.9796,-87.90446
CHS,ORD,978,32.89865,-80.04051,41.9796,-87.90446
MEM,ORD,470,35.04242,-89.97667,41.9796,-87.90446
GEG,ORD,207,47.619859999999996,-117.53383999999998,41.9796,-87.90446
CLE,ORD,3264,41.41089,-81.8494,41.9796,-87.90446
BHM,ORD,1257,33.562940000000005,-86.75355,41.9796,-87.90446
RNO,ORD,430,39.49858,-119.76806,41.9796,-87.90446
TUS,ORD,1050,32.11608,-110.94103,41.9796,-87.90446
ONT,ORD,48,34.056,-117.60118999999999,41.9796,-87.90446
MSN,ORD,3063,43.13986,-89.33751,41.9796,-87.90446
ORF,ORD,1329,36.89461,-76.20121999999999,41.9796,-87.90446
SDF,ORD,819,38.17439,-85.736,41.9796,-87.90446
PVD,ORD,415,41.724,-71.42822,41.9796,-87.90446
CVG,ORD,1500,39.04614,-84.66216999999999,41.9796,-87.90446
GSO,ORD,411,36.09775,-79.9373,41.9796,-87.90446
CAE,ORD,569,33.93884,-81.11954,41.9796,-87.90446
OMA,ORD,1776,41.30252,-95.89416999999999,41.9796,-87.90446
BOI,ORD,779,43.564440000000005,-116.22278,41.9796,-87.90446
TUL,ORD,1277,36.198370000000004,-95.88824,41.9796,-87.90446
PSP,ORD,488,33.82922,-116.50625,41.9796,-87.90446
HSV,ORD,275,34.64045,-86.77311,41.9796,-87.90446
ABQ,ORD,303,35.04022,-106.60918999999998,41.9796,-87.90446
PNS,ORD,213,30.473309999999998,-87.18744000000001,41.9796,-87.90446
BDL,ORD,1635,41.93887,-72.68323000000001,41.9796,-87.90446
MHT,ORD,626,42.93452,-71.43706,41.9796,-87.90446
GRR,ORD,2381,42.88082,-85.52277,41.9796,-87.90446
ICT,ORD,2346,37.64996,-97.43305,41.9796,-87.90446
JAN,ORD,368,32.311170000000004,-90.07589,41.9796,-87.90446
COS,ORD,1490,38.80581,-104.70025,41.9796,-87.90446
CHA,ORD,854,35.035270000000004,-85.20379,41.9796,-87.90446
BUF,ORD,1505,42.94052,-78.73217,41.9796,-87.90446
FWA,ORD,2268,40.97847,-85.19515,41.9796,-87.90446
ASE,ORD,765,39.22316,-106.86885,41.9796,-87.90446
GRB,ORD,2202,44.48507,-88.12959000000001,41.9796,-87.90446
LEX,ORD,1403,38.036970000000004,-84.60539,41.9796,-87.90446
LIT,ORD,820,34.7294,-92.22425,41.9796,-87.90446
AGS,ORD,3,33.36996,-81.9645,41.9796,-87.90446
AVL,ORD,1144,35.43619,-82.54181,41.9796,-87.90446
OKC,ORD,401,35.39309,-97.60073,41.9796,-87.90446
SRQ,ORD,181,27.395329999999998,-82.55411,41.9796,-87.90446
HPN,ORD,762,41.066959999999995,-73.70756999999999,41.9796,-87.90446
CID,ORD,1942,41.88459,-91.71087,41.9796,-87.90446
ALB,ORD,982,42.74812,-73.80298,41.9796,-87.90446
TYS,ORD,1549,35.812490000000004,-83.99286,41.9796,-87.90446
MOB,ORD,319,30.69142,-88.24283,41.9796,-87.90446
PIA,ORD,1791,40.66424,-89.69331,41.9796,-87.90446
TVC,ORD,1752,44.741440000000004,-85.58224,41.9796,-87.90446
FAI,ORD,69,64.81368,-147.85967,41.9796,-87.90446
CAK,ORD,1465,40.916309999999996,-81.44247,41.9796,-87.90446
FNT,ORD,1691,42.9655,-83.74346,41.9796,-87.90446
XNA,ORD,692,36.28187,-94.30681,41.9796,-87.90446
FAR,ORD,823,46.91935,-96.81499000000001,41.9796,-87.90446
DAY,ORD,1543,39.90238,-84.21938,41.9796,-87.90446
DSM,ORD,1190,41.534929999999996,-93.66068,41.9796,-87.90446
SBN,ORD,1339,41.70895,-86.31846999999999,41.9796,-87.90446
RAP,ORD,435,44.045320000000004,-103.05736999999999,41.9796,-87.90446
FSD,ORD,1419,43.58135,-96.7417,41.9796,-87.90446
BIL,ORD,45,45.80766,-108.54286,41.9796,-87.90446
DLH,ORD,1180,46.84209,-92.19365,41.9796,-87.90446
MYR,ORD,283,33.67975,-78.92833,41.9796,-87.90446
SGF,ORD,411,37.24433,-93.38686,41.9796,-87.90446
MBS,ORD,1004,43.53291,-84.07965,41.9796,-87.90446
SYR,ORD,1324,43.11119,-76.10631,41.9796,-87.90446
RST,ORD,1305,43.90883,-92.49799,41.9796,-87.90446
ROA,ORD,229,37.32547,-79.97543,41.9796,-87.90446
BIS,ORD,293,46.77411,-100.74672,41.9796,-87.90446
BZN,ORD,654,45.7769,-111.15301000000001,41.9796,-87.90446
AZO,ORD,1233,42.23488,-85.55206,41.9796,-87.90446
CRW,ORD,423,38.37315,-81.59319,41.9796,-87.90446
PWM,ORD,659,43.64617,-70.30875,41.9796,-87.90446
BTV,ORD,765,44.473,-73.15031,41.9796,-87.90446
ROC,ORD,1056,43.11887,-77.67238,41.9796,-87.90446
EVV,ORD,1156,38.03799,-87.53063,41.9796,-87.90446
CWA,ORD,1122,44.77762,-89.66678,41.9796,-87.90446
MSO,ORD,100,46.916309999999996,-114.09056000000001,41.9796,-87.90446
LAN,ORD,1079,42.7787,-84.58736,41.9796,-87.90446
CHO,ORD,1064,38.13864,-78.45286,41.9796,-87.90446
FCA,ORD,152,48.3114,-114.25506999999999,41.9796,-87.90446
SPI,ORD,1040,39.84395,-89.67761999999999,41.9796,-87.90446
MLI,ORD,1029,41.44853,-90.50754,41.9796,-87.90446
MDT,ORD,833,40.1935,-76.7634,41.9796,-87.90446
LNK,ORD,953,40.850970000000004,-96.75925,41.9796,-87.90446
STT,ORD,34,18.337310000000002,-64.97336,41.9796,-87.90446
JAC,ORD,504,43.60732,-110.73773999999999,41.9796,-87.90446
ERI,ORD,524,42.08202,-80.17622,41.9796,-87.90446
GTF,ORD,29,47.482,-111.37069,41.9796,-87.90446
BMI,ORD,873,40.477990000000005,-88.91595,41.9796,-87.90446
LSE,ORD,938,43.87938,-91.25654,41.9796,-87.90446
ABE,ORD,402,40.652359999999994,-75.4404,41.9796,-87.90446
COD,ORD,10,44.52019,-109.0238,41.9796,-87.90446
SUN,ORD,2,43.50484,-114.29659,41.9796,-87.90446
SCE,ORD,705,40.851209999999995,-77.8463,41.9796,-87.90446
ATW,ORD,600,44.25741,-88.51948,41.9796,-87.90446
CMX,ORD,728,47.168420000000005,-88.48906,41.9796,-87.90446
PAH,ORD,679,37.060829999999996,-88.77375,41.9796,-87.90446
EAU,ORD,676,44.86526,-91.48507,41.9796,-87.90446
MKG,ORD,675,43.16949,-86.23822,41.9796,-87.90446
AVP,ORD,522,41.33815,-75.72426999999999,41.9796,-87.90446
MHK,ORD,261,39.14097,-96.67083000000001,41.9796,-87.90446
TTN,ORD,194,40.27669,-74.81347,41.9796,-87.90446
EGE,ORD,148,39.64257,-106.9177,41.9796,-87.90446
MEI,ORD,213,32.33313,-88.75121,41.9796,-87.90446
ALO,ORD,473,42.55708,-92.40034,41.9796,-87.90446
COU,ORD,437,38.818090000000005,-92.21963000000001,41.9796,-87.90446
BGR,ORD,283,44.80744,-68.82814,41.9796,-87.90446
HDN,ORD,30,40.48118,-107.21766000000001,41.9796,-87.90446
TOL,ORD,229,41.58681,-83.80783000000001,41.9796,-87.90446
MTJ,ORD,30,38.50887,-107.89383000000001,41.9796,-87.90446
SFO,EWR,6234,37.619,-122.37483999999999,40.6925,-74.16866
LAX,EWR,5303,33.94254,-118.40807,40.6925,-74.16866
LAS,EWR,2140,36.08036,-115.15233,40.6925,-74.16866
ORD,EWR,4737,41.9796,-87.90446,40.6925,-74.16866
SEA,EWR,1930,47.44898,-122.30931000000001,40.6925,-74.16866
HNL,EWR,364,21.31869,-157.92241,40.6925,-74.16866
ATL,EWR,5899,33.640440000000005,-84.42694,40.6925,-74.16866
MCO,EWR,7314,28.428890000000003,-81.31603,40.6925,-74.16866
DEN,EWR,3618,39.85841,-104.667,40.6925,-74.16866
BOS,EWR,4851,42.36435,-71.00518000000001,40.6925,-74.16866
DCA,EWR,2238,38.85208,-77.03772,40.6925,-74.16866
FLL,EWR,6189,26.07258,-80.15275,40.6925,-74.16866
SAN,EWR,1479,32.73356,-117.18966,40.6925,-74.16866
PHX,EWR,2387,33.43417,-112.00806000000001,40.6925,-74.16866
MSP,EWR,1360,44.88055,-93.21692,40.6925,-74.16866
SLC,EWR,675,40.78839,-111.97776999999999,40.6925,-74.16866
DFW,EWR,2750,32.89595,-97.0372,40.6925,-74.16866
TPA,EWR,2712,27.97547,-82.53325,40.6925,-74.16866
ANC,EWR,13,61.174319999999994,-149.99618999999998,40.6925,-74.16866
BWI,EWR,528,39.1754,-76.6682,40.6925,-74.16866
MIA,EWR,2872,25.79325,-80.29056,40.6925,-74.16866
PDX,EWR,902,45.58872,-122.5975,40.6925,-74.16866
OAK,EWR,72,37.72129,-122.22072,40.6925,-74.16866
DTW,EWR,1164,42.21206,-83.34884,40.6925,-74.16866
CLT,EWR,3090,35.214009999999995,-80.94313000000001,40.6925,-74.16866
JAX,EWR,556,30.494059999999998,-81.68786,40.6925,-74.16866
MSY,EWR,945,29.99339,-90.25803,40.6925,-74.16866
IAH,EWR,3544,29.98047,-95.33972,40.6925,-74.16866
SJC,EWR,582,37.36186,-121.92901,40.6925,-74.16866
RDU,EWR,1005,35.87764,-78.78747,40.6925,-74.16866
SNA,EWR,864,33.67566,-117.86822,40.6925,-74.16866
SMF,EWR,206,38.69542,-121.59076999999999,40.6925,-74.16866
MDW,EWR,1915,41.78598,-87.75242,40.6925,-74.16866
PBI,EWR,3344,26.683159999999997,-80.09559,40.6925,-74.16866
STL,EWR,1807,38.747690000000006,-90.35999,40.6925,-74.16866
IND,EWR,1079,39.71733,-86.29438,40.6925,-74.16866
RIC,EWR,1056,37.50517,-77.31967,40.6925,-74.16866
SJU,EWR,1303,18.439420000000002,-66.00183,40.6925,-74.16866
IAD,EWR,847,38.94453,-77.45581,40.6925,-74.16866
RSW,EWR,2108,26.536170000000002,-81.75516999999999,40.6925,-74.16866
AUS,EWR,1502,30.19453,-97.66986999999999,40.6925,-74.16866
MCI,EWR,59,39.29761,-94.71391,40.6925,-74.16866
CMH,EWR,930,39.99799,-82.89188,40.6925,-74.16866
SAT,EWR,262,29.533690000000004,-98.46978,40.6925,-74.16866
MKE,EWR,880,42.94722,-87.89658,40.6925,-74.16866
GSP,EWR,326,34.89567,-82.21885999999999,40.6925,-74.16866
BNA,EWR,1064,36.12448,-86.67818,40.6925,-74.16866
PIT,EWR,50,40.49147,-80.23286999999999,40.6925,-74.16866
SAV,EWR,813,32.12758,-81.20214,40.6925,-74.16866
CHS,EWR,978,32.89865,-80.04051,40.6925,-74.16866
MEM,EWR,563,35.04242,-89.97667,40.6925,-74.16866
CLE,EWR,1593,41.41089,-81.8494,40.6925,-74.16866
MSN,EWR,515,43.13986,-89.33751,40.6925,-74.16866
ORF,EWR,1026,36.89461,-76.20121999999999,40.6925,-74.16866
SDF,EWR,483,38.17439,-85.736,40.6925,-74.16866
PVD,EWR,422,41.724,-71.42822,40.6925,-74.16866
CVG,EWR,115,39.04614,-84.66216999999999,40.6925,-74.16866
GSO,EWR,835,36.09775,-79.9373,40.6925,-74.16866
OMA,EWR,257,41.30252,-95.89416999999999,40.6925,-74.16866
BDL,EWR,277,41.93887,-72.68323000000001,40.6925,-74.16866
MHT,EWR,326,42.93452,-71.43706,40.6925,-74.16866
GRR,EWR,536,42.88082,-85.52277,40.6925,-74.16866
CHA,EWR,670,35.035270000000004,-85.20379,40.6925,-74.16866
BUF,EWR,889,42.94052,-78.73217,40.6925,-74.16866
FWA,EWR,346,40.97847,-85.19515,40.6925,-74.16866
LEX,EWR,262,38.036970000000004,-84.60539,40.6925,-74.16866
AVL,EWR,322,35.43619,-82.54181,40.6925,-74.16866
OKC,EWR,1,35.39309,-97.60073,40.6925,-74.16866
SRQ,EWR,136,27.395329999999998,-82.55411,40.6925,-74.16866
ALB,EWR,75,42.74812,-73.80298,40.6925,-74.16866
TYS,EWR,632,35.812490000000004,-83.99286,40.6925,-74.16866
TVC,EWR,85,44.741440000000004,-85.58224,40.6925,-74.16866
CAK,EWR,673,40.916309999999996,-81.44247,40.6925,-74.16866
FNT,EWR,121,42.9655,-83.74346,40.6925,-74.16866
DAY,EWR,367,39.90238,-84.21938,40.6925,-74.16866
DSM,EWR,125,41.534929999999996,-93.66068,40.6925,-74.16866
SBN,EWR,449,41.70895,-86.31846999999999,40.6925,-74.16866
MYR,EWR,623,33.67975,-78.92833,40.6925,-74.16866
SYR,EWR,359,43.11119,-76.10631,40.6925,-74.16866
BZN,EWR,62,45.7769,-111.15301000000001,40.6925,-74.16866
PWM,EWR,1089,43.64617,-70.30875,40.6925,-74.16866
BTV,EWR,921,44.473,-73.15031,40.6925,-74.16866
ROC,EWR,704,43.11887,-77.67238,40.6925,-74.16866
STT,EWR,170,18.337310000000002,-64.97336,40.6925,-74.16866
JAC,EWR,83,43.60732,-110.73773999999999,40.6925,-74.16866
AVP,EWR,214,41.33815,-75.72426999999999,40.6925,-74.16866
BQN,EWR,295,18.49486,-67.12944,40.6925,-74.16866
EGE,EWR,107,39.64257,-106.9177,40.6925,-74.16866
BGR,EWR,392,44.80744,-68.82814,40.6925,-74.16866
HDN,EWR,25,40.48118,-107.21766000000001,40.6925,-74.16866
MTJ,EWR,25,38.50887,-107.89383000000001,40.6925,-74.16866
SFO,PDX,6043,37.619,-122.37483999999999,45.58872,-122.5975
LAX,PDX,5072,33.94254,-118.40807,45.58872,-122.5975
JFK,PDX,987,40.63975,-73.77893,45.58872,-122.5975
LAS,PDX,2821,36.08036,-115.15233,45.58872,-122.5975
ORD,PDX,2531,41.9796,-87.90446,45.58872,-122.5975
SEA,PDX,4290,47.44898,-122.30931000000001,45.58872,-122.5975
HNL,PDX,766,21.31869,-157.92241,45.58872,-122.5975
OGG,PDX,623,20.89865,-156.43046,45.58872,-122.5975
ATL,PDX,1330,33.640440000000005,-84.42694,45.58872,-122.5975
MCO,PDX,291,28.428890000000003,-81.31603,45.58872,-122.5975
DEN,PDX,3696,39.85841,-104.667,45.58872,-122.5975
BOS,PDX,620,42.36435,-71.00518000000001,45.58872,-122.5975
DCA,PDX,365,38.85208,-77.03772,45.58872,-122.5975
SAN,PDX,1853,32.73356,-117.18966,45.58872,-122.5975
PHX,PDX,3242,33.43417,-112.00806000000001,45.58872,-122.5975
MSP,PDX,1735,44.88055,-93.21692,45.58872,-122.5975
SLC,PDX,2821,40.78839,-111.97776999999999,45.58872,-122.5975
DFW,PDX,2061,32.89595,-97.0372,45.58872,-122.5975
KOA,PDX,163,19.738770000000002,-156.04563000000002,45.58872,-122.5975
EWR,PDX,897,40.6925,-74.16866,45.58872,-122.5975
HOU,PDX,223,29.64542,-95.27889,45.58872,-122.5975
DAL,PDX,491,32.84711,-96.85177,45.58872,-122.5975
PHL,PDX,177,39.87195,-75.24114,45.58872,-122.5975
ANC,PDX,986,61.174319999999994,-149.99618999999998,45.58872,-122.5975
LIH,PDX,98,21.97598,-159.33896000000001,45.58872,-122.5975
BWI,PDX,174,39.1754,-76.6682,45.58872,-122.5975
OAK,PDX,2007,37.72129,-122.22072,45.58872,-122.5975
DTW,PDX,406,42.21206,-83.34884,45.58872,-122.5975
CLT,PDX,495,35.214009999999995,-80.94313000000001,45.58872,-122.5975
IAH,PDX,774,29.98047,-95.33972,45.58872,-122.5975
SJC,PDX,3030,37.36186,-121.92901,45.58872,-122.5975
SNA,PDX,1061,33.67566,-117.86822,45.58872,-122.5975
SMF,PDX,1842,38.69542,-121.59076999999999,45.58872,-122.5975
MDW,PDX,777,41.78598,-87.75242,45.58872,-122.5975
BUR,PDX,1275,34.20062,-118.3585,45.58872,-122.5975
STL,PDX,570,38.747690000000006,-90.35999,45.58872,-122.5975
IAD,PDX,300,38.94453,-77.45581,45.58872,-122.5975
AUS,PDX,426,30.19453,-97.66986999999999,45.58872,-122.5975
MCI,PDX,603,39.29761,-94.71391,45.58872,-122.5975
MKE,PDX,82,42.94722,-87.89658,45.58872,-122.5975
GEG,PDX,248,47.619859999999996,-117.53383999999998,45.58872,-122.5975
CLE,PDX,71,41.41089,-81.8494,45.58872,-122.5975
TUS,PDX,154,32.11608,-110.94103,45.58872,-122.5975
ONT,PDX,1090,34.056,-117.60118999999999,45.58872,-122.5975
LGB,PDX,738,33.81772,-118.15161,45.58872,-122.5975
OMA,PDX,309,41.30252,-95.89416999999999,45.58872,-122.5975
BOI,PDX,648,43.564440000000005,-116.22278,45.58872,-122.5975
PSP,PDX,321,33.82922,-116.50625,45.58872,-122.5975
ABQ,PDX,110,35.04022,-106.60918999999998,45.58872,-122.5975
SBA,PDX,365,34.42621,-119.84037,45.58872,-122.5975
FAT,PDX,365,36.77619,-119.71813999999999,45.58872,-122.5975
BZN,PDX,202,45.7769,-111.15301000000001,45.58872,-122.5975
BLI,PDX,34,48.79275,-122.53753,45.58872,-122.5975
SFO,SNA,4968,37.619,-122.37483999999999,33.67566,-117.86822
LAS,SNA,3311,36.08036,-115.15233,33.67566,-117.86822
ORD,SNA,2356,41.9796,-87.90446,33.67566,-117.86822
SEA,SNA,2480,47.44898,-122.30931000000001,33.67566,-117.86822
ATL,SNA,1038,33.640440000000005,-84.42694,33.67566,-117.86822
DEN,SNA,3739,39.85841,-104.667,33.67566,-117.86822
PHX,SNA,4106,33.43417,-112.00806000000001,33.67566,-117.86822
