origin_airport,destination_airport,num_flights,o_lat,o_long,d_lat,d_long
PHX,BOI,1113,33.43417,-112.00806000000001,43.564440000000005,-116.22278
MCO,LAS,1113,28.428890000000003,-81.31603,36.08036,-115.15233
BOI,PHX,1113,43.564440000000005,-116.22278,33.43417,-112.00806000000001
SEA,BUR,1112,47.44898,-122.30931000000001,34.20062,-118.3585
BUR,SEA,1112,34.20062,-118.3585,47.44898,-122.30931000000001
CLT,SAT,1110,35.214009999999995,-80.94313000000001,29.533690000000004,-98.46978
SAT,CLT,1110,29.533690000000004,-98.46978,35.214009999999995,-80.94313000000001
JFK,RSW,1109,40.63975,-73.77893,26.536170000000002,-81.75516999999999
EWR,IND,1107,40.6925,-74.16866,39.71733,-86.29438
RSW,JFK,1106,26.536170000000002,-81.75516999999999,40.63975,-73.77893
IND,MSP,1105,39.71733,-86.29438,44.88055,-93.21692
MDW,OAK,1104,41.78598,-87.75242,37.72129,-122.22072
OAK,MDW,1104,37.72129,-122.22072,41.78598,-87.75242
ABQ,LAX,1101,35.04022,-106.60918999999998,33.94254,-118.40807
MSO,SLC,1101,46.916309999999996,-114.09056000000001,40.78839,-111.97776999999999
SLC,MSO,1101,40.78839,-111.97776999999999,46.916309999999996,-114.09056000000001
MIA,RDU,1100,25.79325,-80.29056,35.87764,-78.78747
RDU,MIA,1100,35.87764,-78.78747,25.79325,-80.29056
LAN,DTW,1099,42.7787,-84.58736,42.21206,-83.34884
DTW,LAN,1098,42.21206,-83.34884,42.7787,-84.58736
LAX,ABQ,1097,33.94254,-118.40807,35.04022,-106.60918999999998
MSP,IND,1097,44.88055,-93.21692,39.71733,-86.29438
LAS,PIT,1095,36.08036,-115.15233,40.49147,-80.23286999999999
KOA,OGG,1095,19.738770000000002,-156.04563000000002,20.89865,-156.43046
OGG,KOA,1095,20.89865,-156.43046,19.738770000000002,-156.04563000000002
FLL,LAS,1095,26.07258,-80.15275,36.08036,-115.15233
PIT,LAS,1094,40.49147,-80.23286999999999,36.08036,-115.15233
JFK,SYR,1092,40.63975,-73.77893,43.11119,-76.10631
LAS,FLL,1092,36.08036,-115.15233,26.07258,-80.15275
STL,DCA,1092,38.747690000000006,-90.35999,38.85208,-77.03772
DCA,STL,1092,38.85208,-77.03772,38.747690000000006,-90.35999
SYR,JFK,1091,43.11119,-76.10631,40.63975,-73.77893
ONT,PDX,1090,34.056,-117.60118999999999,45.58872,-122.5975
PDX,ONT,1090,45.58872,-122.5975,34.056,-117.60118999999999
ORD,CMH,1089,41.9796,-87.90446,39.99799,-82.89188
PWM,EWR,1089,43.64617,-70.30875,40.6925,-74.16866
BWI,ROC,1089,39.1754,-76.6682,43.11887,-77.67238
ROC,BWI,1089,43.11887,-77.67238,39.1754,-76.6682
FLL,JAX,1089,26.07258,-80.15275,30.494059999999998,-81.68786
SLC,BZN,1088,40.78839,-111.97776999999999,45.7769,-111.15301000000001
TWF,SLC,1088,42.4818,-114.48773999999999,40.78839,-111.97776999999999
BZN,SLC,1088,45.7769,-111.15301000000001,40.78839,-111.97776999999999
JAX,FLL,1088,30.494059999999998,-81.68786,26.07258,-80.15275
EWR,ORF,1087,40.6925,-74.16866,36.89461,-76.20121999999999
TUS,LAS,1087,32.11608,-110.94103,36.08036,-115.15233
PHX,MIA,1087,33.43417,-112.00806000000001,25.79325,-80.29056
LAS,TUS,1086,36.08036,-115.15233,32.11608,-110.94103
FLL,AUS,1084,26.07258,-80.15275,30.19453,-97.66986999999999
ALB,MCO,1084,42.74812,-73.80298,28.428890000000003,-81.31603
MCO,ALB,1084,28.428890000000003,-81.31603,42.74812,-73.80298
MSY,LAS,1084,29.99339,-90.25803,36.08036,-115.15233
AUS,FLL,1084,30.19453,-97.66986999999999,26.07258,-80.15275
MIA,PHX,1083,25.79325,-80.29056,33.43417,-112.00806000000001
BNA,DCA,1083,36.12448,-86.67818,38.85208,-77.03772
DCA,BNA,1083,38.85208,-77.03772,36.12448,-86.67818
LAS,MSY,1082,36.08036,-115.15233,29.99339,-90.25803
IAH,BNA,1082,29.98047,-95.33972,36.12448,-86.67818
PHX,GEG,1081,33.43417,-112.00806000000001,47.619859999999996,-117.53383999999998
GEG,PHX,1081,47.619859999999996,-117.53383999999998,33.43417,-112.00806000000001
DFW,OMA,1081,32.89595,-97.0372,41.30252,-95.89416999999999
DCA,PHX,1080,38.85208,-77.03772,33.43417,-112.00806000000001
OMA,DFW,1080,41.30252,-95.89416999999999,32.89595,-97.0372
IND,EWR,1079,39.71733,-86.29438,40.6925,-74.16866
CMH,ORD,1079,39.99799,-82.89188,41.9796,-87.90446
PHX,DCA,1079,33.43417,-112.00806000000001,38.85208,-77.03772
LAN,ORD,1079,42.7787,-84.58736,41.9796,-87.90446
ORD,LAN,1078,41.9796,-87.90446,42.7787,-84.58736
SFO,FAT,1076,37.619,-122.37483999999999,36.77619,-119.71813999999999
PHX,CMH,1075,33.43417,-112.00806000000001,39.99799,-82.89188
PIT,BWI,1075,40.49147,-80.23286999999999,39.1754,-76.6682
TPA,HOU,1075,27.97547,-82.53325,29.64542,-95.27889
BWI,PIT,1075,39.1754,-76.6682,40.49147,-80.23286999999999
DTW,RIC,1075,42.21206,-83.34884,37.50517,-77.31967
TVC,DTW,1075,44.741440000000004,-85.58224,42.21206,-83.34884
CMH,PHX,1075,39.99799,-82.89188,33.43417,-112.00806000000001
LAS,CMH,1074,36.08036,-115.15233,39.99799,-82.89188
CMH,LAS,1074,39.99799,-82.89188,36.08036,-115.15233
DTW,TVC,1073,42.21206,-83.34884,44.741440000000004,-85.58224
HNL,PHX,1071,21.31869,-157.92241,33.43417,-112.00806000000001
DAL,SAN,1071,32.84711,-96.85177,32.73356,-117.18966
PHX,HNL,1071,33.43417,-112.00806000000001,21.31869,-157.92241
JAX,JFK,1071,30.494059999999998,-81.68786,40.63975,-73.77893
SAN,DAL,1070,32.73356,-117.18966,32.84711,-96.85177
EWR,PWM,1069,40.6925,-74.16866,43.64617,-70.30875
JFK,JAX,1069,40.63975,-73.77893,30.494059999999998,-81.68786
ICT,IAH,1069,37.64996,-97.43305,29.98047,-95.33972
SFO,RDD,1069,37.619,-122.37483999999999,40.50898,-122.2934
RDD,SFO,1069,40.50898,-122.2934,37.619,-122.37483999999999
IAH,PNS,1068,29.98047,-95.33972,30.473309999999998,-87.18744000000001
PNS,IAH,1068,30.473309999999998,-87.18744000000001,29.98047,-95.33972
HOU,TPA,1067,29.64542,-95.27889,27.97547,-82.53325
DFW,SAF,1067,32.89595,-97.0372,35.61678,-106.08814
SAF,DFW,1067,35.61678,-106.08814,32.89595,-97.0372
CLE,CLT,1065,41.41089,-81.8494,35.214009999999995,-80.94313000000001
CHO,ORD,1064,38.13864,-78.45286,41.9796,-87.90446
BNA,EWR,1064,36.12448,-86.67818,40.6925,-74.16866
CLT,CLE,1064,35.214009999999995,-80.94313000000001,41.41089,-81.8494
ORD,CHO,1063,41.9796,-87.90446,38.13864,-78.45286
RIC,DTW,1063,37.50517,-77.31967,42.21206,-83.34884
ORD,ROC,1063,41.9796,-87.90446,43.11887,-77.67238
CLT,ORF,1062,35.214009999999995,-80.94313000000001,36.89461,-76.20121999999999
BRO,IAH,1062,25.90683,-97.42586,29.98047,-95.33972
ORF,CLT,1061,36.89461,-76.20121999999999,35.214009999999995,-80.94313000000001
IAH,BRO,1061,29.98047,-95.33972,25.90683,-97.42586
SMF,LGB,1061,38.69542,-121.59076999999999,33.81772,-118.15161
SNA,PDX,1061,33.67566,-117.86822,45.58872,-122.5975
LGB,SMF,1061,33.81772,-118.15161,38.69542,-121.59076999999999
PDX,SNA,1061,45.58872,-122.5975,33.67566,-117.86822
PHL,SJU,1058,39.87195,-75.24114,18.439420000000002,-66.00183
IAH,ICT,1058,29.98047,-95.33972,37.64996,-97.43305
ATL,ROC,1057,33.640440000000005,-84.42694,43.11887,-77.67238
ROC,ATL,1057,43.11887,-77.67238,33.640440000000005,-84.42694
ROC,ORD,1056,43.11887,-77.67238,41.9796,-87.90446
CLT,BUF,1056,35.214009999999995,-80.94313000000001,42.94052,-78.73217
RIC,EWR,1056,37.50517,-77.31967,40.6925,-74.16866
LBB,IAH,1055,33.66364,-101.82278000000001,29.98047,-95.33972
BUF,CLT,1055,42.94052,-78.73217,35.214009999999995,-80.94313000000001
IAH,LBB,1053,29.98047,-95.33972,33.66364,-101.82278000000001
SJU,PHL,1053,18.439420000000002,-66.00183,39.87195,-75.24114
ATL,SYR,1051,33.640440000000005,-84.42694,43.11119,-76.10631
STL,SFO,1051,38.747690000000006,-90.35999,37.619,-122.37483999999999
SYR,ATL,1050,43.11119,-76.10631,33.640440000000005,-84.42694
MSP,TPA,1050,44.88055,-93.21692,27.97547,-82.53325
TPA,MSP,1050,27.97547,-82.53325,44.88055,-93.21692
TUS,ORD,1050,32.11608,-110.94103,41.9796,-87.90446
SFO,STL,1050,37.619,-122.37483999999999,38.747690000000006,-90.35999
IAH,OMA,1049,29.98047,-95.33972,41.30252,-95.89416999999999
ORD,TUS,1049,41.9796,-87.90446,32.11608,-110.94103
ICT,ATL,1048,37.64996,-97.43305,33.640440000000005,-84.42694
ATL,ICT,1048,33.640440000000005,-84.42694,37.64996,-97.43305
CLE,DTW,1046,41.41089,-81.8494,42.21206,-83.34884
SAN,BOS,1045,32.73356,-117.18966,42.36435,-71.00518000000001
FCA,SLC,1045,48.3114,-114.25506999999999,40.78839,-111.97776999999999
BOS,SAN,1045,42.36435,-71.00518000000001,32.73356,-117.18966
SLC,FCA,1045,40.78839,-111.97776999999999,48.3114,-114.25506999999999
HOU,ABQ,1043,29.64542,-95.27889,35.04022,-106.60918999999998
ABQ,HOU,1042,35.04022,-106.60918999999998,29.64542,-95.27889
LAS,TPA,1041,36.08036,-115.15233,27.97547,-82.53325
GRR,MDW,1041,42.88082,-85.52277,41.78598,-87.75242
MDW,GRR,1041,41.78598,-87.75242,42.88082,-85.52277
TPA,IAD,1041,27.97547,-82.53325,38.94453,-77.45581
JFK,IAD,1040,40.63975,-73.77893,38.94453,-77.45581
PVD,ATL,1040,41.724,-71.42822,33.640440000000005,-84.42694
ATL,PVD,1040,33.640440000000005,-84.42694,41.724,-71.42822
MSY,MDW,1040,29.99339,-90.25803,41.78598,-87.75242
SPI,ORD,1040,39.84395,-89.67761999999999,41.9796,-87.90446
ORD,SPI,1039,41.9796,-87.90446,39.84395,-89.67761999999999
BOS,SJU,1039,42.36435,-71.00518000000001,18.439420000000002,-66.00183
ORD,MLI,1038,41.9796,-87.90446,41.44853,-90.50754
ATL,SNA,1038,33.640440000000005,-84.42694,33.67566,-117.86822
OMA,IAH,1038,41.30252,-95.89416999999999,29.98047,-95.33972
IAD,JFK,1038,38.94453,-77.45581,40.63975,-73.77893
DEN,ICT,1038,39.85841,-104.667,37.64996,-97.43305
SNA,ATL,1037,33.67566,-117.86822,33.640440000000005,-84.42694
LIT,DAL,1037,34.7294,-92.22425,32.84711,-96.85177
HOU,DCA,1036,29.64542,-95.27889,38.85208,-77.03772
DAL,LIT,1036,32.84711,-96.85177,34.7294,-92.22425
DTW,CLE,1036,42.21206,-83.34884,41.41089,-81.8494
MDW,MSY,1036,41.78598,-87.75242,29.99339,-90.25803
BUF,MDW,1036,42.94052,-78.73217,41.78598,-87.75242
GJT,SLC,1036,39.122409999999995,-108.52673,40.78839,-111.97776999999999
DCA,HOU,1036,38.85208,-77.03772,29.64542,-95.27889
RDU,FLL,1035,35.87764,-78.78747,26.07258,-80.15275
ALB,CLT,1035,42.74812,-73.80298,35.214009999999995,-80.94313000000001
MDW,BUF,1035,41.78598,-87.75242,42.94052,-78.73217
MCI,HOU,1034,39.29761,-94.71391,29.64542,-95.27889
SLC,GJT,1034,40.78839,-111.97776999999999,39.122409999999995,-108.52673
CLT,ALB,1034,35.214009999999995,-80.94313000000001,42.74812,-73.80298
IAD,TPA,1034,38.94453,-77.45581,27.97547,-82.53325
PIT,PHX,1034,40.49147,-80.23286999999999,33.43417,-112.00806000000001
FLL,RDU,1034,26.07258,-80.15275,35.87764,-78.78747
PHX,PIT,1034,33.43417,-112.00806000000001,40.49147,-80.23286999999999
ELP,HOU,1033,31.80667,-106.37781000000001,29.64542,-95.27889
RNO,OAK,1033,39.49858,-119.76806,37.72129,-122.22072
OAK,RNO,1033,37.72129,-122.22072,39.49858,-119.76806
TPA,LAS,1032,27.97547,-82.53325,36.08036,-115.15233
MDW,SEA,1032,41.78598,-87.75242,47.44898,-122.30931000000001
HOU,MCI,1031,29.64542,-95.27889,39.29761,-94.71391
DEN,PSP,1031,39.85841,-104.667,33.82922,-116.50625
ATL,ALB,1031,33.640440000000005,-84.42694,42.74812,-73.80298
ALB,ATL,1031,42.74812,-73.80298,33.640440000000005,-84.42694
PSP,DEN,1030,33.82922,-116.50625,39.85841,-104.667
MLI,ORD,1029,41.44853,-90.50754,41.9796,-87.90446
ONT,SLC,1029,34.056,-117.60118999999999,40.78839,-111.97776999999999
SEA,MDW,1029,47.44898,-122.30931000000001,41.78598,-87.75242
HOU,ELP,1029,29.64542,-95.27889,31.80667,-106.37781000000001
MAF,HOU,1029,31.942529999999998,-102.20191,29.64542,-95.27889
SLC,ONT,1029,40.78839,-111.97776999999999,34.056,-117.60118999999999
HOU,MAF,1028,29.64542,-95.27889,31.942529999999998,-102.20191
FNT,MDW,1027,42.9655,-83.74346,41.78598,-87.75242
MDW,FNT,1027,41.78598,-87.75242,42.9655,-83.74346
DCA,PBI,1027,38.85208,-77.03772,26.683159999999997,-80.09559
FAT,SLC,1027,36.77619,-119.71813999999999,40.78839,-111.97776999999999
SLC,FAT,1027,40.78839,-111.97776999999999,36.77619,-119.71813999999999
ORF,EWR,1026,36.89461,-76.20121999999999,40.6925,-74.16866
PBI,DCA,1025,26.683159999999997,-80.09559,38.85208,-77.03772
SLC,TWF,1025,40.78839,-111.97776999999999,42.4818,-114.48773999999999
PHL,PVD,1020,39.87195,-75.24114,41.724,-71.42822
DFW,RSW,1020,32.89595,-97.0372,26.536170000000002,-81.75516999999999
PHL,MSY,1019,39.87195,-75.24114,29.99339,-90.25803
PVD,PHL,1019,41.724,-71.42822,39.87195,-75.24114
LAS,IND,1019,36.08036,-115.15233,39.71733,-86.29438
RSW,DFW,1019,26.536170000000002,-81.75516999999999,32.89595,-97.0372
BWI,MIA,1019,39.1754,-76.6682,25.79325,-80.29056
MIA,BWI,1018,25.79325,-80.29056,39.1754,-76.6682
MSY,PHL,1018,29.99339,-90.25803,39.87195,-75.24114
AMA,IAH,1018,35.21937,-101.70593000000001,29.98047,-95.33972
IAH,AMA,1018,29.98047,-95.33972,35.21937,-101.70593000000001
SEA,PHL,1017,47.44898,-122.30931000000001,39.87195,-75.24114
JAX,DFW,1016,30.494059999999998,-81.68786,32.89595,-97.0372
PHL,SEA,1016,39.87195,-75.24114,47.44898,-122.30931000000001
TUL,HOU,1016,36.198370000000004,-95.88824,29.64542,-95.27889
IND,LAS,1016,39.71733,-86.29438,36.08036,-115.15233
DFW,JAX,1016,32.89595,-97.0372,30.494059999999998,-81.68786
MSP,MOT,1015,44.88055,-93.21692,48.25938,-101.28033
FNT,ATL,1015,42.9655,-83.74346,33.640440000000005,-84.42694
ATL,FNT,1015,33.640440000000005,-84.42694,42.9655,-83.74346
HOU,TUL,1015,29.64542,-95.27889,36.198370000000004,-95.88824
SMF,ORD,1014,38.69542,-121.59076999999999,41.9796,-87.90446
RSW,PHL,1013,26.536170000000002,-81.75516999999999,39.87195,-75.24114
MOT,MSP,1013,48.25938,-101.28033,44.88055,-93.21692
PHL,RSW,1013,39.87195,-75.24114,26.536170000000002,-81.75516999999999
MSY,DCA,1013,29.99339,-90.25803,38.85208,-77.03772
ATL,MDT,1011,33.640440000000005,-84.42694,40.1935,-76.7634
MDT,ATL,1011,40.1935,-76.7634,33.640440000000005,-84.42694
BNA,PHX,1010,36.12448,-86.67818,33.43417,-112.00806000000001
PHX,BNA,1010,33.43417,-112.00806000000001,36.12448,-86.67818
MDW,AUS,1009,41.78598,-87.75242,30.19453,-97.66986999999999
PHF,ATL,1009,37.1319,-76.49299,33.640440000000005,-84.42694
ATL,PHF,1009,33.640440000000005,-84.42694,37.1319,-76.49299
STL,BOS,1008,38.747690000000006,-90.35999,42.36435,-71.00518000000001
MDW,CVG,1008,41.78598,-87.75242,39.04614,-84.66216999999999
BOS,STL,1007,42.36435,-71.00518000000001,38.747690000000006,-90.35999
CVG,MDW,1006,39.04614,-84.66216999999999,41.78598,-87.75242
IAH,BWI,1006,29.98047,-95.33972,39.1754,-76.6682
IAH,TYS,1005,29.98047,-95.33972,35.812490000000004,-83.99286
MSP,LNK,1005,44.88055,-93.21692,40.850970000000004,-96.75925
RDU,EWR,1005,35.87764,-78.78747,40.6925,-74.16866
LNK,MSP,1005,40.850970000000004,-96.75925,44.88055,-93.21692
ATL,CHO,1005,33.640440000000005,-84.42694,38.13864,-78.45286
ORD,SMF,1004,41.9796,-87.90446,38.69542,-121.59076999999999
ORD,MBS,1004,41.9796,-87.90446,43.53291,-84.07965
MBS,ORD,1004,43.53291,-84.07965,41.9796,-87.90446
STT,MIA,1004,18.337310000000002,-64.97336,25.79325,-80.29056
MIA,STT,1003,25.79325,-80.29056,18.337310000000002,-64.97336
TYS,IAH,1002,35.812490000000004,-83.99286,29.98047,-95.33972
CHO,ATL,1002,38.13864,-78.45286,33.640440000000005,-84.42694
JAC,SLC,1000,43.60732,-110.73773999999999,40.78839,-111.97776999999999
SNA,MSP,1000,33.67566,-117.86822,44.88055,-93.21692
MSP,SNA,1000,44.88055,-93.21692,33.67566,-117.86822
EWR,RIC,1000,40.6925,-74.16866,37.50517,-77.31967
SJU,TPA,999,18.439420000000002,-66.00183,27.97547,-82.53325
SLC,JAC,999,40.78839,-111.97776999999999,43.60732,-110.73773999999999
STL,IAH,999,38.747690000000006,-90.35999,29.98047,-95.33972
TPA,SJU,999,27.97547,-82.53325,18.439420000000002,-66.00183
AUS,MDW,999,30.19453,-97.66986999999999,41.78598,-87.75242
RST,MSP,998,43.90883,-92.49799,44.88055,-93.21692
MSP,RST,998,44.88055,-93.21692,43.90883,-92.49799
BWI,IAH,995,39.1754,-76.6682,29.98047,-95.33972
DTW,ERI,993,42.21206,-83.34884,42.08202,-80.17622
SEA,KOA,992,47.44898,-122.30931000000001,19.738770000000002,-156.04563000000002
KOA,SEA,992,19.738770000000002,-156.04563000000002,47.44898,-122.30931000000001
ERI,DTW,992,42.08202,-80.17622,42.21206,-83.34884
SAN,MCO,992,32.73356,-117.18966,28.428890000000003,-81.31603
ICT,DEN,990,37.64996,-97.43305,39.85841,-104.667
SEA,MCI,989,47.44898,-122.30931000000001,39.29761,-94.71391
DCA,MSY,988,38.85208,-77.03772,29.99339,-90.25803
MCI,SEA,988,39.29761,-94.71391,47.44898,-122.30931000000001
PDX,JFK,988,45.58872,-122.5975,40.63975,-73.77893
ORD,CHS,987,41.9796,-87.90446,32.89865,-80.04051
JFK,PDX,987,40.63975,-73.77893,45.58872,-122.5975
ANC,PDX,986,61.174319999999994,-149.99618999999998,45.58872,-122.5975
PDX,ANC,986,45.58872,-122.5975,61.174319999999994,-149.99618999999998
ORD,ALB,985,41.9796,-87.90446,42.74812,-73.80298
SEA,CLT,985,47.44898,-122.30931000000001,35.214009999999995,-80.94313000000001
CLT,SEA,984,35.214009999999995,-80.94313000000001,47.44898,-122.30931000000001
LRD,IAH,983,27.543740000000003,-99.46154,29.98047,-95.33972
FLL,PIT,983,26.07258,-80.15275,40.49147,-80.23286999999999
IAH,HSV,983,29.98047,-95.33972,34.64045,-86.77311
XNA,IAH,983,36.28187,-94.30681,29.98047,-95.33972
PIT,FLL,983,40.49147,-80.23286999999999,26.07258,-80.15275
SLC,PIH,982,40.78839,-111.97776999999999,42.91131,-112.59586000000002
ALB,ORD,982,42.74812,-73.80298,41.9796,-87.90446
IAH,LRD,982,29.98047,-95.33972,27.543740000000003,-99.46154
HSV,IAH,982,34.64045,-86.77311,29.98047,-95.33972
IND,TPA,981,39.71733,-86.29438,27.97547,-82.53325
PIH,SLC,981,42.91131,-112.59586000000002,40.78839,-111.97776999999999
MCO,SAN,980,28.428890000000003,-81.31603,32.73356,-117.18966
DSM,ATL,980,41.534929999999996,-93.66068,33.640440000000005,-84.42694
ATL,DSM,980,33.640440000000005,-84.42694,41.534929999999996,-93.66068
HLN,SLC,979,46.60682,-111.98275,40.78839,-111.97776999999999
LGA,PIT,979,40.77724,-73.87261,40.49147,-80.23286999999999
TPA,IND,979,27.97547,-82.53325,39.71733,-86.29438
SLC,HLN,979,40.78839,-111.97776999999999,46.60682,-111.98275
BWI,IND,978,39.1754,-76.6682,39.71733,-86.29438
CHS,ORD,978,32.89865,-80.04051,41.9796,-87.90446
CHS,EWR,978,32.89865,-80.04051,40.6925,-74.16866
MDW,PVD,975,41.78598,-87.75242,41.724,-71.42822
DEN,IDA,975,39.85841,-104.667,43.514559999999996,-112.07016999999999
IAD,SAN,975,38.94453,-77.45581,32.73356,-117.18966
SAN,IAD,975,32.73356,-117.18966,38.94453,-77.45581
IDA,DEN,975,43.514559999999996,-112.07016999999999,39.85841,-104.667
IND,BWI,974,39.71733,-86.29438,39.1754,-76.6682
PIT,LGA,974,40.49147,-80.23286999999999,40.77724,-73.87261
PVD,MDW,974,41.724,-71.42822,41.78598,-87.75242
SAN,AUS,973,32.73356,-117.18966,30.19453,-97.66986999999999
IAH,STL,972,29.98047,-95.33972,38.747690000000006,-90.35999
GTF,SLC,971,47.482,-111.37069,40.78839,-111.97776999999999
SLC,GTF,971,40.78839,-111.97776999999999,47.482,-111.37069
AUS,SAN,970,30.19453,-97.66986999999999,32.73356,-117.18966
IAH,GPT,970,29.98047,-95.33972,30.40728,-89.07009000000001
GPT,IAH,970,30.40728,-89.07009000000001,29.98047,-95.33972
EWR,BTV,969,40.6925,-74.16866,44.473,-73.15031
MDW,BDL,967,41.78598,-87.75242,41.93887,-72.68323000000001
BDL,MDW,966,41.93887,-72.68323000000001,41.78598,-87.75242
EWR,CHS,965,40.6925,-74.16866,32.89865,-80.04051
BET,ANC,960,60.77978,-161.838,61.174319999999994,-149.99618999999998
ANC,BET,960,61.174319999999994,-149.99618999999998,60.77978,-161.838
JAX,BNA,960,30.494059999999998,-81.68786,36.12448,-86.67818
LGA,RDU,960,40.77724,-73.87261,35.87764,-78.78747
BWI,SEA,958,39.1754,-76.6682,47.44898,-122.30931000000001
BNA,JAX,957,36.12448,-86.67818,30.494059999999998,-81.68786
SEA,BWI,957,47.44898,-122.30931000000001,39.1754,-76.6682
GTR,ATL,956,33.45033,-88.59137,33.640440000000005,-84.42694
ATL,GTR,956,33.640440000000005,-84.42694,33.45033,-88.59137
EWR,MSY,955,40.6925,-74.16866,29.99339,-90.25803
RDU,LGA,955,35.87764,-78.78747,40.77724,-73.87261
LNK,ORD,953,40.850970000000004,-96.75925,41.9796,-87.90446
MIA,MSY,952,25.79325,-80.29056,29.99339,-90.25803
MSY,MIA,951,29.99339,-90.25803,25.79325,-80.29056
OMA,STL,949,41.30252,-95.89416999999999,38.747690000000006,-90.35999
STL,OMA,948,38.747690000000006,-90.35999,41.30252,-95.89416999999999
MSY,EWR,945,29.99339,-90.25803,40.6925,-74.16866
MSP,CMH,945,44.88055,-93.21692,39.99799,-82.89188
OMA,LAS,940,41.30252,-95.89416999999999,36.08036,-115.15233
BMI,ATL,939,40.477990000000005,-88.91595,33.640440000000005,-84.42694
ORD,LSE,939,41.9796,-87.90446,43.87938,-91.25654
PSC,SLC,939,46.26468,-119.11903000000001,40.78839,-111.97776999999999
LSE,ORD,938,43.87938,-91.25654,41.9796,-87.90446
ATL,BMI,938,33.640440000000005,-84.42694,40.477990000000005,-88.91595
LGA,GSO,938,40.77724,-73.87261,36.09775,-79.9373
SLC,PSC,938,40.78839,-111.97776999999999,46.26468,-119.11903000000001
GSO,LGA,937,36.09775,-79.9373,40.77724,-73.87261
ITH,DTW,936,42.49103,-76.45844,42.21206,-83.34884
DTW,ITH,936,42.21206,-83.34884,42.49103,-76.45844
HNL,LAS,933,21.31869,-157.92241,36.08036,-115.15233
DFW,DSM,933,32.89595,-97.0372,41.534929999999996,-93.66068
DSM,DFW,933,41.534929999999996,-93.66068,32.89595,-97.0372
BWI,SLC,932,39.1754,-76.6682,40.78839,-111.97776999999999
IAH,ELP,931,29.98047,-95.33972,31.80667,-106.37781000000001
SLC,BWI,931,40.78839,-111.97776999999999,39.1754,-76.6682
LRD,DFW,931,27.543740000000003,-99.46154,32.89595,-97.0372
CMH,EWR,930,39.99799,-82.89188,40.6925,-74.16866
DFW,LRD,930,32.89595,-97.0372,27.543740000000003,-99.46154
LAS,HNL,929,36.08036,-115.15233,21.31869,-157.92241
LAS,OMA,928,36.08036,-115.15233,41.30252,-95.89416999999999
MKE,BWI,927,42.94722,-87.89658,39.1754,-76.6682
EWR,RDU,926,40.6925,-74.16866,35.87764,-78.78747
BWI,MKE,926,39.1754,-76.6682,42.94722,-87.89658
ELP,IAH,925,31.80667,-106.37781000000001,29.98047,-95.33972
IAH,AEX,924,29.98047,-95.33972,31.327370000000002,-92.54856
MLI,ATL,924,41.44853,-90.50754,33.640440000000005,-84.42694
AEX,IAH,924,31.327370000000002,-92.54856,29.98047,-95.33972
ATL,MLI,924,33.640440000000005,-84.42694,41.44853,-90.50754
CID,DTW,923,41.88459,-91.71087,42.21206,-83.34884
MDW,MHT,922,41.78598,-87.75242,42.93452,-71.43706
AZO,DTW,922,42.23488,-85.55206,42.21206,-83.34884
DTW,AZO,921,42.21206,-83.34884,42.23488,-85.55206
BTV,EWR,921,44.473,-73.15031,40.6925,-74.16866
MHT,MDW,921,42.93452,-71.43706,41.78598,-87.75242
LCH,IAH,918,30.1261,-93.2234,29.98047,-95.33972
IAH,LCH,917,29.98047,-95.33972,30.1261,-93.2234
AUS,ELP,916,30.19453,-97.66986999999999,31.80667,-106.37781000000001
ATL,ABE,916,33.640440000000005,-84.42694,40.652359999999994,-75.4404
ABE,ATL,916,40.652359999999994,-75.4404,33.640440000000005,-84.42694
DTW,CAK,914,42.21206,-83.34884,40.916309999999996,-81.44247
ELP,AUS,914,31.80667,-106.37781000000001,30.19453,-97.66986999999999
CAK,DTW,914,40.916309999999996,-81.44247,42.21206,-83.34884
OAK,ABQ,912,37.72129,-122.22072,35.04022,-106.60918999999998
ABQ,OAK,912,35.04022,-106.60918999999998,37.72129,-122.22072
SEA,PSP,911,47.44898,-122.30931000000001,33.82922,-116.50625
PSP,SEA,911,33.82922,-116.50625,47.44898,-122.30931000000001
SLC,COD,911,40.78839,-111.97776999999999,44.52019,-109.0238
GRB,MSP,910,44.48507,-88.12959000000001,44.88055,-93.21692
DTW,IND,910,42.21206,-83.34884,39.71733,-86.29438
COD,SLC,910,44.52019,-109.0238,40.78839,-111.97776999999999
CLE,LAX,909,41.41089,-81.8494,33.94254,-118.40807
LAX,CLE,908,33.94254,-118.40807,41.41089,-81.8494
MSP,GRB,907,44.88055,-93.21692,44.48507,-88.12959000000001
BDL,MSP,905,41.93887,-72.68323000000001,44.88055,-93.21692
MCI,BWI,905,39.29761,-94.71391,39.1754,-76.6682
IND,CLT,905,39.71733,-86.29438,35.214009999999995,-80.94313000000001
BWI,MCI,905,39.1754,-76.6682,39.29761,-94.71391
SFO,TUS,904,37.619,-122.37483999999999,32.11608,-110.94103
TUS,SFO,904,32.11608,-110.94103,37.619,-122.37483999999999
MCO,SEA,903,28.428890000000003,-81.31603,47.44898,-122.30931000000001
BFL,PHX,903,35.4336,-119.05677,33.43417,-112.00806000000001
SEA,MCO,902,47.44898,-122.30931000000001,28.428890000000003,-81.31603
PDX,EWR,902,45.58872,-122.5975,40.6925,-74.16866
